"Name","ID","Name","State","Notes","User","Tags","Created","Runtime","Sweep","agent.eps_eval","agent.eps_final","agent.eps_init","algo.amortization_decay_constant","algo.amortization_loss_weight","algo.batch_size","algo.clip_grad_norm","algo.discount","algo.double_dqn","algo.eps_steps","algo.learning_rate","algo.min_steps_learn","algo.model_nce_weight","algo.model_rl_weight","algo.n_step_return","algo.nce_loss_weight","algo.pri_alpha","algo.pri_beta_steps","algo.prioritized_replay","algo.replay_ratio","algo.replay_size","algo.reward_loss_weight","algo.target_update_interval","algo.target_update_tau","alternating","amortization_decay_constant","amortization_loss_weight","async_sample","aug_prob","augmentation","batch_b","batch_size","batch_t","beluga","buffered_nce","c1","classifier","control","cosine_nce","debug","debug_cuda_idx","der","detach_model","dirichlet_alpha","distributional","dqn_hidden_size","dueling","dynamics_blocks","encoder","env.episodic_lives","env.game","env.grayscale","env.imagesize","env.max_start_noops","env.num_img_obs","env.seed","env.stack_actions","eps_steps","eval_augmentation","eval_env.episodic_lives","eval_env.game","eval_env.grayscale","eval_env.horizon","eval_env.imagesize","eval_env.max_start_noops","eval_env.num_img_obs","eval_env.seed","eval_env.stack_actions","eval_imagesize","eval_simulations","fasteval","film","final_eval_only","frame_dropout","game","global_local_nce","global_nce","gpu_per_run","grad_scale_factor","grayscale","hard_neg_factor","hyperthread_offset","imagesize","jumps","keep_last_frame","latent_size","learn_model","local_nce","max_grad_norm","model.dueling","model.framestack","model_nce_weight","model_rl_weight","momentum_encoder","n_cpu_core","n_gpu","n_socket","n_step","n_steps","nce","nce_loss_decay_steps","nce_loss_weight","nce_loss_weight_final","nce_type","no_rl_augmentation","no_search_control","noisy_nets","norm_type","num_simulations","optim.eps","padding","prioritized_replay","q_dirichlet","replay_ratio","reward_loss_weight","run_slot","runner.log_interval_steps","runner.n_steps","sample_gpu_per_run","sampler.batch_B","sampler.batch_T","sampler.eval_max_steps","sampler.eval_max_trajectories","sampler.eval_n_envs","sampler.max_decorrelation_steps","search_epsilon","seed","set_affinity","shared_encoder","stack_actions","tag","target_augmentation","target_encoder_sn","target_update_interval","target_update_tau","time_contrastive","transition_model","use_all_targets","virtual_loss_c","virtual_threads","visit_temp","AmortizationLoss","CumCompletedTrajs","CumEvalTime","CumReplayRatio","CumSteps","CumTime (s)","CumTrainTime","CumUpdates","DiscountedReturn","DiscountedReturnAverage","DiscountedReturnMax","DiscountedReturnMedian","DiscountedReturnMin","DiscountedReturnStd","GameScore","GameScoreAverage","GameScoreBest","GameScoreDERNormalized","GameScoreDERNormalizedBest","GameScoreMax","GameScoreMedian","GameScoreMin","GameScoreNatureNormalized","GameScoreNatureNormalizedBest","GameScoreNormalized","GameScoreNormalizedBest","GameScoreStd","Iteration","Length","LengthAverage","LengthMax","LengthMedian","LengthMin","LengthStd","ModelNCELoss","NCEAcc","NCELoss","NonzeroRewards","NonzeroRewardsAverage","NonzeroRewardsMax","NonzeroRewardsMedian","NonzeroRewardsMin","NonzeroRewardsStd","ReplayRatio","Return","ReturnAverage","ReturnMax","ReturnMedian","ReturnMin","ReturnStd","RewardLoss","StepsInEval","StepsPerSecond","TrajsInEval","UpdatesPerSecond","cum_steps","gradNorm","gradNormAverage","gradNormMax","gradNormMedian","gradNormMin","gradNormStd","loss","lossAverage","lossMax","lossMedian","lossMin","lossStd","modelGradNorm","modelLoss","modelRLLoss","tdAbsErr","tdAbsErrAverage","tdAbsErrMax","tdAbsErrMedian","tdAbsErrMin","tdAbsErrStd"
"colorful-leaf-28160","1n1syqm3","colorful-leaf-28160","finished","-","ankeshanand","","2020-06-16T01:55:04.000Z","4581","","","","","","","32","10","0.99","true","2500","0.0001","1600","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","256","1","4","nature","true","qbert","1","84","0","","420","0","2500","0","false","qbert","1","27000","84","0","","420","0","84","0","1","0","1","0","qbert","0","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","0","50000","1","-1","custom","0","0","0","in","0","0.00015","valid","0","0","32","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","420","","0","0","","1","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","5.067851405011851","5.067851405011851","5.187268791198812","5.072777126517712","4.45213063876449","0.06293398285492377","721.25","721.25","721.25","0.5635490394337714","0.5635490394337714","725","725","350","0.05342644338148599","0.05342644338148599","0.04193407618632017","0.04193407618632017","37.31202889149825","","480.87","480.87","483","483","358","14.437212334796488","0","","","16.97","","","","","","","16.97","","","","","","","","","","","100000","1.8729561185836792","","","","","","0.1492220102388412","","","","","","0","","0","","","","","",""
"laced-pine-28217","2v0mwefm","laced-pine-28217","finished","-","ankeshanand","","2020-06-16T01:57:01.000Z","4430","","","","","","","32","10","0.99","true","2500","0.0001","1600","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","256","1","4","nature","true","kung_fu_master","1","84","0","","88","0","2500","0","false","kung_fu_master","1","27000","84","0","","88","0","84","0","1","0","1","0","kung_fu_master","0","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","0","50000","1","-1","custom","0","0","0","in","0","0.00015","valid","0","0","32","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","88","","0","0","","1","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","0.2941756741278013","0.2941756741278013","0.34251825318351936","0.30183534783119514","0.07945652839986411","0.03963807980098797","1184","1184","1184","0.06569607314233794","0.06569607314233794","1600","1200","200","0.04021902092432045","0.04021902092432045","0.04117395830552812","0.04117395830552812","175.90906741836818","","844.42","844.42","990","843","669","38.489525847949864","0","","","5.92","","","","","","","5.92","","","","","","","","","","","100000","0.03467759081423283","","","","","","0.0052630151166893485","","","","","","0","","0","","","","","",""
"copper-butterfly-28187","35t214zj","copper-butterfly-28187","finished","-","ankeshanand","","2020-06-16T01:56:04.000Z","4487","","","","","","","32","10","0.99","true","2500","0.0001","1600","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","256","1","4","nature","true","amidar","1","84","0","","444","0","2500","0","false","amidar","1","27000","84","0","","444","0","84","0","1","0","1","0","amidar","0","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","0","50000","1","-1","custom","0","0","0","in","0","0.00015","valid","0","0","32","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","444","","0","0","","1","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","3.5619352974829805","3.5619352974829805","3.610561289772826","3.5828552498389663","2.940241242843563","0.09701908101990632","76.26","76.26","76.26","0.38544857768052526","0.38544857768052526","86","77","30","0.0960338012811776","0.0960338012811776","0.041115714535799736","0.041115714535799736","6.916097165309346","","578.06","578.06","852","567","485","52.241328467028865","0","","","27.9","","","","","","","27.9","","","","","","","","","","","100000","1.7284503792762755","","","","","","0.24136695368867367","","","","","","0","","0","","","","","",""
"elated-glade-28180","5athdds4","elated-glade-28180","finished","-","ankeshanand","","2020-06-16T01:55:51.000Z","5632","","","","","","","32","10","0.99","true","2500","0.0001","1600","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","256","1","4","nature","true","frostbite","1","84","0","","88","0","2500","0","false","frostbite","1","27000","84","0","","88","0","84","0","1","0","1","0","frostbite","0","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","0","50000","1","-1","custom","0","0","0","in","0","0.00015","valid","0","0","32","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","88","","0","0","","1","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","6.215812845679133","6.215812845679133","6.562845932269606","6.538547030861773","3.0509714038066647","0.6178272896429079","230.2","230.2","230.2","0.20583832335329344","0.20583832335329344","250","240","170","0.6271379703534777","0.6271379703534777","0.038646211500175665","0.038646211500175665","17.605680901345455","","446.11","446.11","469","453","380","13.849111884882726","0","","","23.02","","","","","","","23.02","","","","","","","","","","","100000","1.084131836929917","","","","","","0.1360051584046334","","","","","","0","","0","","","","","",""
"icy-galaxy-28209","1q81a8a1","icy-galaxy-28209","finished","-","ankeshanand","","2020-06-16T01:56:48.000Z","4376","","","","","","","32","10","0.99","true","2500","0.0001","1600","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","256","1","4","nature","true","bank_heist","1","84","0","","444","0","2500","0","false","bank_heist","1","27000","84","0","","444","0","84","0","1","0","1","0","bank_heist","0","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","0","50000","1","-1","custom","0","0","0","in","0","0.00015","valid","0","0","32","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","444","","0","0","","1","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","1.125844658344877","1.125844658344877","2.0792569003603028","1.0959108374040132","1.0858422766636804","0.14946053182317234","41.5","41.5","41.5","0.7418478260869567","0.7418478260869567","60","40","30","0.06570397111913358","0.06570397111913358","0.03694681282988226","0.03694681282988226","4.330127018922194","","810.06","810.06","968","793","398","59.330737396395136","0","","","4.15","","","","","","","4.15","","","","","","","","","","","100000","0.1444071147052571","","","","","","0.016657333292532713","","","","","","0","","0","","","","","",""
"upbeat-breeze-28168","2z6kcu5f","upbeat-breeze-28168","finished","-","ankeshanand","","2020-06-16T01:55:10.000Z","4345","","","","","","","32","10","0.99","true","2500","0.0001","1600","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","256","1","4","nature","true","frostbite","1","84","0","","123","0","2500","0","false","frostbite","1","27000","84","0","","123","0","84","0","1","0","1","0","frostbite","0","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","0","50000","1","-1","custom","0","0","0","in","0","0.00015","valid","0","0","32","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","123","","0","0","","1","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","5.968653696623615","5.968653696623615","5.972500634732121","5.967794995494427","5.889964112574578","0.008206062650897706","219.6","219.6","219.6","0.19261477045908185","0.19261477045908185","220","220","180","0.5868491068034967","0.5868491068034967","0.03616348518561892","0.03616348518561892","3.9799497484264816","","413.59","413.59","417","415","377","3.947391543791925","0","","","21.96","","","","","","","21.96","","","","","","","","","","","100000","1.0785072546571493","","","","","","0.14447807235773652","","","","","","0","","0","","","","","",""
"dazzling-waterfall-28226","2ke3m62y","dazzling-waterfall-28226","finished","-","ankeshanand","","2020-06-16T01:57:12.000Z","5994","","","","","","","32","10","0.99","true","2500","0.0001","1600","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","256","1","4","nature","true","kung_fu_master","1","84","0","","101","0","2500","0","false","kung_fu_master","1","27000","84","0","","101","0","84","0","1","0","1","0","kung_fu_master","0","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","0","50000","1","-1","custom","0","0","0","in","0","0.00015","valid","0","0","32","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","101","","0","0","","1","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","0.3006809607577604","0.3006809607577604","0.3940546218159099","0.30962194600417464","0.028745642001297422","0.04422786255169315","1043","1043","1043","0.05568727107527187","0.05568727107527187","1800","1000","400","0.03409164982726028","0.03409164982726028","0.034901102421055444","0.034901102421055444","193.00518127760196","","1101.64","1101.64","1245","1105","837","53.47364210524658","0","","","5.24","","","","","","","5.24","","","","","","","","","","","100000","0.08098205024218187","","","","","","0.006894122880580835","","","","","","0","","0","","","","","",""
"youthful-snowball-28201","13tie4s9","youthful-snowball-28201","finished","-","ankeshanand","","2020-06-16T01:56:16.000Z","4371","","","","","","","32","10","0.99","true","2500","0.0001","1600","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","256","1","4","nature","true","asterix","1","84","0","","420","0","2500","0","false","asterix","1","27000","84","0","","420","0","84","0","1","0","1","0","asterix","0","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","0","50000","1","-1","custom","0","0","0","in","0","0.00015","valid","0","0","32","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","420","","0","0","","1","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","6.262416883432188","6.262416883432188","8.323931260194694","6.229783172940887","6.222200335290606","0.23798927905543177","414.5","414.5","414.5","0.7841257668711656","0.7841257668711656","1200","400","400","0.03524646673560841","0.03524646673560841","0.02465845923818022","0.02465845923818022","102.05268247331864","","180.15","180.15","464","174","174","39.95832203684234","0","","","8.29","","","","","","","8.29","","","","","","","","","","","100000","1.3827467079043387","","","","","","0.1288207440905273","","","","","","0","","0","","","","","",""
"hearty-energy-28221","3mz363qq","hearty-energy-28221","finished","-","ankeshanand","","2020-06-16T01:57:04.000Z","5917","","","","","","","32","10","0.99","true","2500","0.0001","1600","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","256","1","4","nature","true","battle_zone","1","84","0","","444","0","2500","0","false","battle_zone","1","27000","84","0","","444","0","84","0","1","0","1","0","battle_zone","0","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","0","50000","1","-1","custom","0","0","0","in","0","0.00015","valid","0","0","32","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","444","","0","0","","1","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","0.003996412588614891","0.003996412588614891","0.07424290181953484","0.000004298685416458287","0","0.012735005803506588","3030","3030","3860","0.08628905545681684","0.19318445251526156","16000","2000","0","0.027986633249791143","0.06265664160401002","0.019237671380374705","0.04306941353815232","2951.118432052499","","9780.29","9780.29","27001","5544","1138","8825.236661183655","0","","","2.61","","","","","","","2.61","","","","","","","","","","","100000","0.02996358924768865","","","","","","0.007321527775358845","","","","","","0","","0","","","","","",""
"grateful-thunder-28179","2o2qo0ym","grateful-thunder-28179","finished","-","ankeshanand","","2020-06-16T01:55:47.000Z","6993","","","","","","","32","10","0.99","true","2500","0.0001","1600","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","256","1","4","nature","true","chopper_command","1","84","0","","444","0","2500","0","false","chopper_command","1","27000","84","0","","444","0","84","0","1","0","1","0","chopper_command","0","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","0","50000","1","-1","custom","0","0","0","in","0","0.00015","valid","0","0","32","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","444","","0","0","","1","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","1.0169779732454165","1.0169779732454165","1.1538572457791485","1.033092584586279","0.6402980616957203","0.08322046740459375","923","923","923","2.2047244094488208","2.2047244094488208","1300","1000","400","0.01906058543226685","0.01906058543226685","0.017029558447877388","0.017029558447877388","169.62016389568782","","3128.08","3128.08","27001","456","387","7957.981395655558","0","","","5.72","","","","","","","5.72","","","","","","","","","","","100000","0.15007531395014376","","","","","","0.007281539564744162","","","","","","0","","0","","","","","",""
"toasty-monkey-28172","23vyvrms","toasty-monkey-28172","finished","-","ankeshanand","","2020-06-16T01:55:16.000Z","4339","","","","","","","32","10","0.99","true","2500","0.0001","1600","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","256","1","4","nature","true","pong","1","84","0","","444","0","2500","0","false","pong","1","27000","84","0","","444","0","84","0","1","0","1","0","pong","0","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","0","50000","1","-1","custom","0","0","0","in","0","0.00015","valid","0","0","32","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","444","","0","0","","1","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","-1.3481709559774224","-1.3481709559774224","-0.6270513212660348","-1.3498053828475836","-1.7884866674718882","0.1508712757780164","-20.13","-20.13","-20.13","0.40714285714285775","0.40714285714285775","-17","-20","-21","0.014393939393939403","0.014393939393939403","0.016147308781869697","0.016147308781869697","0.4828043081829324","","952.26","952.26","1979","870","842","235.00355827093344","0","","","21.87","","","","","","","-20.13","","","","","","","","","","","100000","0.7200735755100847","","","","","","0.027655700741754843","","","","","","0","","0","","","","","",""
"restful-pine-28261","pvsrs59z","restful-pine-28261","finished","-","ankeshanand","","2020-06-16T01:58:16.000Z","5268","","","","","","","32","10","0.99","true","2500","0.0001","1600","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","256","1","4","nature","true","seaquest","1","84","0","","101","0","2500","0","false","seaquest","1","27000","84","0","","101","0","84","0","1","0","1","0","seaquest","0","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","0","50000","1","-1","custom","0","0","0","in","0","0.00015","valid","0","0","32","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","101","","0","0","","1","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","2.031098725108311","2.031098725108311","2.0895104403702174","2.043778809227269","1.4269099321701186","0.09049337236094386","629.6","629.6","629.6","1.9642982149107453","1.9642982149107453","840","660","260","0.10755903097209445","0.10755903097209445","0.013366264710155458","0.013366264710155458","119.81585871661564","","1402.02","1402.02","1791","1497.5","676","247.3070552976603","0","","","31.46","","","","","","","31.46","","","","","","","","","","","100000","0.3545733764104545","","","","","","0.02792642957107164","","","","","","0","","0","","","","","",""
"magic-violet-28163","1a54k4cx","magic-violet-28163","finished","-","ankeshanand","","2020-06-16T01:55:08.000Z","4046","","","","","","","32","10","0.99","true","2500","0.0001","1600","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","256","1","4","nature","true","seaquest","1","84","0","","123","0","2500","0","false","seaquest","1","27000","84","0","","123","0","84","0","1","0","1","0","seaquest","0","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","0","50000","1","-1","custom","0","0","0","in","0","0.00015","valid","0","0","32","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","123","","0","0","","1","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","1.751537816341748","1.751537816341748","2.0687929635583178","1.902398558374733","1.3718247125127732","0.2143660227572682","516.2","516.2","516.2","1.567378368918446","1.567378368918446","920","500","300","0.08582490033731985","0.08582490033731985","0.010665383708495391","0.010665383708495391","100.34719727027756","","1107.29","1107.29","1580","1041","720","155.1184254045921","0","","","25.76","","","","","","","25.76","","","","","","","","","","","100000","0.5457770502433181","","","","","","0.04028971517505124","","","","","","0","","0","","","","","",""
"unique-sound-28156","35a1u7py","unique-sound-28156","finished","-","ankeshanand","","2020-06-16T01:55:02.000Z","3936","","","","","","","32","10","0.99","true","2500","0.0001","1600","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","256","1","4","nature","true","seaquest","1","84","0","","88","0","2500","0","false","seaquest","1","27000","84","0","","88","0","84","0","1","0","1","0","seaquest","0","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","0","50000","1","-1","custom","0","0","0","in","0","0.00015","valid","0","0","32","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","88","","0","0","","1","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","2.175709581902641","2.175709581902641","2.241810195648151","2.201020341191032","1.7461352600488935","0.06739550615237559","328.6","328.6","328.6","0.9107455372768638","0.9107455372768638","480","280","140","0.04986967187979148","0.04986967187979148","0.006197259582292321","0.006197259582292321","89.76658621112868","","761.56","761.56","1064","681","480","175.86075855630784","0","","","16.38","","","","","","","16.38","","","","","","","","","","","100000","0.4293567430093884","","","","","","0.031898694688873366","","","","","","0","","0","","","","","",""
"bright-firefly-28260","2c0cwxbe","bright-firefly-28260","finished","-","ankeshanand","","2020-06-16T01:58:15.000Z","5718","","","","","","","32","10","0.99","true","2500","0.0001","1600","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","256","1","4","nature","true","seaquest","1","84","0","","444","0","2500","0","false","seaquest","1","27000","84","0","","444","0","84","0","1","0","1","0","seaquest","0","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","0","50000","1","-1","custom","0","0","0","in","0","0.00015","valid","0","0","32","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","444","","0","0","","1","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","1.6783341357535422","1.6783341357535422","2.183253258244508","1.5629457881255795","0.8578638326644972","0.2263532553798655","275.2","275.2","275.2","0.7238361918095904","0.7238361918095904","700","200","180","0.039635081263416125","0.039635081263416125","0.004925416147648161","0.004925416147648161","115.90064710777072","","680.1","680.1","1532","530","530","235.46088847194983","0","","","13.76","","","","","","","13.76","","","","","","","","","","","100000","0.5051743570879101","","","","","","0.0376497491877526","","","","","","0","","0","","","","","",""
"dauntless-sponge-28219","2h7u1m5u","dauntless-sponge-28219","finished","-","ankeshanand","","2020-06-16T01:57:02.000Z","4503","","","","","","","32","10","0.99","true","2500","0.0001","1600","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","256","1","4","nature","true","seaquest","1","84","0","","420","0","2500","0","false","seaquest","1","27000","84","0","","420","0","84","0","1","0","1","0","seaquest","0","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","0","50000","1","-1","custom","0","0","0","in","0","0.00015","valid","0","0","32","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","420","","0","0","","1","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","1.5417473426427728","1.5417473426427728","1.8241995346686253","1.4889749005780128","1.4786042609729253","0.06979826066865674","213.6","213.6","213.6","0.5082254112705634","0.5082254112705634","340","200","160","0.027828886844526213","0.027828886844526213","0.003458270912178496","0.003458270912178496","24.63818175109519","","588.11","588.11","839","564","526","50.1816490362762","0","","","10.68","","","","","","","10.68","","","","","","","","","","","100000","0.34363660887926817","","","","","","0.025770342604862526","","","","","","0","","0","","","","","",""
"youthful-dawn-28178","3b3sb76b","youthful-dawn-28178","finished","-","ankeshanand","","2020-06-16T01:55:26.000Z","5902","","","","","","","32","10","0.99","true","2500","0.0001","1600","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","256","1","4","nature","true","private_eye","1","84","0","","123","0","2500","0","false","private_eye","1","27000","84","0","","123","0","84","0","1","0","1","0","private_eye","0","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","0","50000","1","-1","custom","0","0","0","in","0","0.00015","valid","0","0","32","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","123","","0","0","","1","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","0.4044496395549062","0.4044496395549062","0.41294967113388825","0.41294967113388825","0.0008627929891669789","0.050513625164714374","100","100","100","1.0301783264746227","1.0301783264746227","100","100","100","0.04259542850660768","0.04259542850660768","0.0010798546006694808","0.0010798546006694808","0","","2698","2698","2698","2698","2698","0","0","","","1","","","","","","","1","","","","","","","","","","","100000","0.28955861749239264","","","","","","0.031928089643776185","","","","","","0","","0","","","","","",""
"fresh-salad-28153","2teq9rz4","fresh-salad-28153","finished","-","ankeshanand","","2020-06-16T01:54:58.000Z","4662","","","","","","","32","10","0.99","true","2500","0.0001","1600","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","256","1","4","nature","true","freeway","1","84","0","","123","0","2500","0","false","freeway","1","27000","84","0","","123","0","84","0","1","0","1","0","freeway","0","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","0","50000","1","-1","custom","0","0","0","in","0","0.00015","valid","0","0","32","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","123","","0","0","","1","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","2048","2048","2048","2048","2048","0","0","","","0","","","","","","","0","","","","","","","","","","","100000","0.00010740321935609246","","","","","","7.815954307037744e-8","","","","","","0","","0","","","","","",""
"solar-energy-28275","3hyofgg5","solar-energy-28275","finished","-","ankeshanand","","2020-06-16T01:59:40.000Z","4523","","","","","","","32","10","0.99","true","2500","0.0001","1600","","","10","","0.5","100000","true","32","1000000","","1","1","","0","0","false","1","[""shift"",""intensity""]","1","32","1","false","0","1.25","bilinear","false","0","","0","true","1","0.25","0","256","1","4","nature","true","freeway","1","84","0","","88","0","2500","0","false","freeway","1","27000","84","0","","88","0","84","0","1","0","1","0","freeway","0","0","","0.5","1","0","","84","0","1","256","true","0","10","true","","1","1","0","","1","","10","100000","0","50000","1","-1","custom","0","0","0","in","0","0.00015","valid","0","0","32","1","","1000000","50000000","","1","1","2800000","100","100","1000","0.01","88","","0","0","","1","0","1","1","0","standard","0","1","3","0.5","0","","","","","","","","0","0","0","0","0","0","0","0","0.01","0","0.00035842293906810036","0","0","0","0","0.00033003300330033004","0","0.0003378378378378378","0","","2048","2048","2048","2048","2048","0","0","","","0","","","","","","","0","","","","","","","","","","","100000","0.00011871070325760228","","","","","","9.42166984760462e-8","","","","","","0","","0","","","","","",""
